,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Center Freq (Hz),Tipo,Id,Determinacion,Comportamiento,Calidad,fname,fname_annot,sensor_name
666,0.0,59.999994792,5044.068,5694.915,5250.0,BIO,INSECT,,,BUENO,G017_20220326_200000.WAV,G017_20220326_200000.txt,G017
667,0.0,59.999994792,5776.271,6264.407,6000.0,BIO,INSECT,,,BUENO,G017_20220326_200000.WAV,G017_20220326_200000.txt,G017
668,0.0,59.999994792,6996.61,7810.169,7500.0,BIO,INSECT,,,BUENO,G017_20220326_200000.WAV,G017_20220326_200000.txt,G017
669,0.0,59.999994792,10901.695,13016.949,12000.0,BIO,INSECT,,,BUENO,G017_20220326_200000.WAV,G017_20220326_200000.txt,G017
670,7.167629436,17.919073589,8054.237,24244.068,15750.0,BIO,INSECT,,,BUENO,G017_20220326_200000.WAV,G017_20220326_200000.txt,G017
671,31.502887439,32.25433246,15893.24,40757.602,21375.0,BIO,INSECT,,,BUENO,G017_20220326_200000.WAV,G017_20220326_200000.txt,G017
672,3.294797402,55.028896957,10332.203,20094.915,16875.0,BIO,INSECT,,,BUENO,G017_20220326_200000.WAV,G017_20220326_200000.txt,G017
673,0.0,13.294796534,4067.797,4393.22,4125.0,BIO,INSECT,,,BUENO,G017_20220326_200000.WAV,G017_20220326_200000.txt,G017
674,3.222368,3.611578019,23024.39,33365.854,27000.0,,INDETE,,,,G017_20220326_200000.WAV,G017_20220326_200000.txt,G017
675,0.0,59.999994792,15294.915,44180.99,22125.0,BIO,INSECT,,,BUENO,G017_20220411_053000.WAV,G017_20220411_053000.txt,G017
676,0.0,59.999994792,7240.678,8786.441,7875.0,BIO,INSECT,,,BUENO,G017_20220411_053000.WAV,G017_20220411_053000.txt,G017
677,0.0,59.999994792,4393.22,4800.0,4500.0,BIO,INSECT,,,BUENO,G017_20220411_053000.WAV,G017_20220411_053000.txt,G017
678,0.0,59.999994792,2522.034,3091.525,3000.0,BIO,INSECT,,,BUENO,G017_20220411_053000.WAV,G017_20220411_053000.txt,G017
679,27.919072721,29.653176617,6589.831,8379.661,7500.0,BIO,INSECT,,,BUENO,G017_20220411_053000.WAV,G017_20220411_053000.txt,G017
680,30.751442417,49.306354101,1464.407,1871.186,1500.0,BIO,AVEVOC,CRYSOU,,BUENO,G017_20220411_053000.WAV,G017_20220411_053000.txt,G017
681,37.225430295,59.999994792,17572.881,37098.305,21750.0,BIO,INSECT,,,BUENO,G017_20220414_063000.WAV,G017_20220414_063000.txt,G017
682,21.213870991,26.705199994,16922.034,34169.492,21375.0,BIO,INSECT,,,BUENO,G017_20220414_063000.WAV,G017_20220414_063000.txt,G017
683,0.0,14.104045018,16596.61,34169.492,21375.0,BIO,INSECT,,,BUENO,G017_20220414_063000.WAV,G017_20220414_063000.txt,G017
684,18.208090905,58.901728991,4311.864,10820.339,7875.0,BIO,AVEVOC,,,BUENO,G017_20220414_063000.WAV,G017_20220414_063000.txt,G017
685,5.375722077,52.890168819,6833.898,7322.034,7125.0,BIO,INSECT,,,BUENO,G017_20220414_063000.WAV,G017_20220414_063000.txt,G017
686,0.0,59.999994792,4230.508,4718.644,4500.0,BIO,INSECT,,,BUENO,G017_20220414_063000.WAV,G017_20220414_063000.txt,G017
687,0.0,59.999994792,2928.814,3661.017,3000.0,BIO,INSECT,,,BUENO,G017_20220414_063000.WAV,G017_20220414_063000.txt,G017
688,0.0,5.144508224,4881.356,6915.254,5625.0,BIO,INDETE,,,BUENO,G017_20220414_063000.WAV,G017_20220414_063000.txt,G017
689,0.289017316,4.450866666,16922.034,42305.085,22500.0,BIO,INSECT,,,BUENO,G017_20220414_173000.WAV,G017_20220414_173000.txt,G017
690,0.0,59.999994792,3254.237,3905.085,3750.0,BIO,INSECT,,,BUENO,G017_20220414_173000.WAV,G017_20220414_173000.txt,G017
691,0.0,59.999994792,5532.203,6752.542,6375.0,BIO,INSECT,,,BUENO,G017_20220414_173000.WAV,G017_20220414_173000.txt,G017
692,0.0,59.999994792,7240.678,8054.237,7500.0,BIO,INSECT,,,BUENO,G017_20220414_173000.WAV,G017_20220414_173000.txt,G017
693,48.208088301,59.999994792,4962.712,5450.847,5250.0,BIO,INSECT,,,BUENO,G017_20220414_173000.WAV,G017_20220414_173000.txt,G017
694,0.0,59.999994792,4230.508,4881.356,4500.0,BIO,INSECT,,,BUENO,G017_20220414_173000.WAV,G017_20220414_173000.txt,G017
695,4.614901768,59.999994792,10333.333,29333.333,19500.0,BIO,INSECT,,,,G017_20220414_173000.WAV,G017_20220414_173000.txt,G017
696,0.0,59.999994792,6264.407,7322.034,6750.0,BIO,INSECT,,,BUENO,G018_20220320_193000.WAV,G018_20220320_193000.txt,G018
697,0.0,59.999994792,4881.356,5532.203,5250.0,BIO,INSECT,,,BUENO,G018_20220320_193000.WAV,G018_20220320_193000.txt,G018
698,34.508667525,59.999994792,2847.458,3416.949,3375.0,BIO,INSECT,,,BUENO,G018_20220320_193000.WAV,G018_20220320_193000.txt,G018
699,0.0,59.999994792,3335.593,4067.797,3750.0,BIO,INSECT,,,BUENO,G018_20220320_193000.WAV,G018_20220320_193000.txt,G018
700,0.0,12.080923807,2847.458,3335.593,3000.0,BIO,INSECT,,,BUENO,G018_20220320_193000.WAV,G018_20220320_193000.txt,G018
701,0.0,59.999994792,0.0,732.203,0.0,ANT,INDETE,,,,G018_20220325_060000.WAV,G018_20220325_060000.txt,G018
702,2.196531601,14.797686577,813.559,1708.475,1500.0,BIO,AVEVOC,,,BUENO,G018_20220325_060000.WAV,G018_20220325_060000.txt,G018
703,0.0,59.999994792,2847.458,3416.949,3000.0,BIO,INSECT,,,BUENO,G018_20220325_060000.WAV,G018_20220325_060000.txt,G018
704,12.13872727,23.699419908,5938.983,6671.186,6375.0,BIO,INSECT,,,BUENO,G018_20220325_060000.WAV,G018_20220325_060000.txt,G018
705,31.213870123,40.635834623,5694.915,6915.254,6375.0,BIO,INSECT,,,BUENO,G018_20220325_060000.WAV,G018_20220325_060000.txt,G018
706,47.341036353,57.109821632,5938.983,6671.186,6375.0,BIO,INSECT,,,BUENO,G018_20220325_060000.WAV,G018_20220325_060000.txt,G018
707,1.213872727,8.612716015,5857.627,6752.542,6375.0,BIO,INSECT,,,BUENO,G018_20220325_060000.WAV,G018_20220325_060000.txt,G018
708,0.0,2.658959307,6915.254,7647.458,7125.0,BIO,INSECT,,,BUENO,G018_20220325_060000.WAV,G018_20220325_060000.txt,G018
709,12.080923807,13.872831166,7891.525,10088.136,9000.0,BIO,INSECT,,,BUENO,G018_20220325_060000.WAV,G018_20220325_060000.txt,G018
710,33.352598261,59.999994792,7322.034,8298.305,7875.0,BIO,INSECT,,,REGULA,G018_20220325_060000.WAV,G018_20220325_060000.txt,G018
711,0.01004413,0.558704706,24041.631,50440.284,34500.0,BIO,INSECT,,,,G018_20220325_060000.WAV,G018_20220325_060000.txt,G018
712,2.469847542,3.216879677,25455.844,49026.07,34500.0,BIO,INSECT,,,,G018_20220325_060000.WAV,G018_20220325_060000.txt,G018
713,13.278634426,16.166235153,27341.462,43840.62,34500.0,BIO,INSECT,,,,G018_20220325_060000.WAV,G018_20220325_060000.txt,G018
714,25.491327267,39.017337654,0.0,976.271,375.0,INDETE,,,,,G018_20220327_200000.WAV,G018_20220327_200000.txt,G018
715,20.867050212,28.959535058,2522.034,3172.881,3000.0,BIO,INSECT,,,BUENO,G018_20220327_200000.WAV,G018_20220327_200000.txt,G018
716,41.098262328,53.526006914,2522.034,3254.237,3000.0,BIO,INSECT,,,BUENO,G018_20220327_200000.WAV,G018_20220327_200000.txt,G018
717,56.473983537,59.364156697,2603.39,3091.525,3000.0,BIO,INSECT,,,BUENO,G018_20220327_200000.WAV,G018_20220327_200000.txt,G018
718,0.0,13.005779218,2766.102,3254.237,3000.0,BIO,INSECT,,,BUENO,G018_20220327_200000.WAV,G018_20220327_200000.txt,G018
719,0.0,59.999994792,4718.644,5206.78,4875.0,BIO,INSECT,,,BUENO,G018_20220327_200000.WAV,G018_20220327_200000.txt,G018
720,0.0,59.999994792,4230.508,4637.288,4500.0,BIO,INSECT,,,BUENO,G018_20220327_200000.WAV,G018_20220327_200000.txt,G018
721,0.0,59.999994792,6101.695,6996.61,6375.0,BIO,INSECT,,,BUENO,G018_20220327_200000.WAV,G018_20220327_200000.txt,G018
722,0.0,59.999994792,3498.305,3905.085,3750.0,BIO,INSECT,,,BUENO,G018_20220327_200000.WAV,G018_20220327_200000.txt,G018
723,21.849709086,40.809245012,1789.831,2196.61,1875.0,BIO,AVEVOC,FORGRI,,MUYBUE,G018_20220412_053000.WAV,G018_20220412_053000.txt,G018
724,55.722538516,59.24854977,1708.475,2196.61,1875.0,BIO,AVEVOC,FORGRI,,BUENO,G018_20220412_053000.WAV,G018_20220412_053000.txt,G018
725,0.462427706,10.924854543,1545.763,2684.746,1875.0,BIO,AVEVOC,,,BUENO,G018_20220412_053000.WAV,G018_20220412_053000.txt,G018
726,5.780346319,6.647398267,1789.831,2196.61,1875.0,BIO,AVEVOC,FORGRI,,BUENO,G018_20220412_053000.WAV,G018_20220412_053000.txt,G018
727,56.069359295,59.999994792,0.0,894.915,375.0,INDETE,,,,,G018_20220412_053000.WAV,G018_20220412_053000.txt,G018
728,0.0,59.999994792,2847.458,3254.237,3000.0,BIO,INSECT,,,BUENO,G018_20220412_053000.WAV,G018_20220412_053000.txt,G018
729,0.0,59.999994792,3498.305,3905.085,3750.0,BIO,INSECT,,,BUENO,G018_20220412_053000.WAV,G018_20220412_053000.txt,G018
730,0.982658874,59.479763623,3823.729,4555.932,4125.0,BIO,INSECT,,,BUENO,G018_20220412_053000.WAV,G018_20220412_053000.txt,G018
731,0.0,49.248550638,4637.288,4962.712,4875.0,BIO,INSECT,,,BUENO,G018_20220412_053000.WAV,G018_20220412_053000.txt,G018
732,0.0,59.999994792,6020.339,6752.542,6375.0,BIO,INSECT,,,BUENO,G018_20220412_053000.WAV,G018_20220412_053000.txt,G018
733,3.921542455,6.139226922,24721.03,38935.622,31875.0,BIO,MURCIE,MOLOSSI,BUSQUE,MALO,G018_20220412_053000.WAV,G018_20220412_053000.txt,G018
734,21.025110334,23.787894185,21836.91,38111.588,29250.0,BIO,MURCIE,MOLOSSI,BUSQUE,MUYMAL,G018_20220412_053000.WAV,G018_20220412_053000.txt,G018
735,27.423523105,59.999994792,22866.953,42437.768,30750.0,BIO,MURCIE,MOLOSSI,BUSQUE,MUYMAL,G018_20220412_053000.WAV,G018_20220412_053000.txt,G018
736,0.289017316,59.999994792,6101.695,6671.186,6375.0,BIO,INSECT,,,BUENO,G018_20220415_063000.WAV,G018_20220415_063000.txt,G018
737,43.005776614,46.531787868,650.847,4474.576,1500.0,BIO,AVEVOC,ORT_SP,,BUENO,G018_20220415_063000.WAV,G018_20220415_063000.txt,G018
738,36.127164494,38.612713411,894.915,3823.729,1875.0,BIO,AVEVOC,ORT_SP,,BUENO,G018_20220415_063000.WAV,G018_20220415_063000.txt,G018
739,28.497107353,33.121384408,894.915,4149.153,1500.0,BIO,AVEVOC,ORT_SP,,BUENO,G018_20220415_063000.WAV,G018_20220415_063000.txt,G018
740,3.179190475,10.231212985,894.915,3823.729,1875.0,BIO,AVEVOC,ORT_SP,,BUENO,G018_20220415_063000.WAV,G018_20220415_063000.txt,G018
741,0.042613633,1.079545361,12666.667,42666.667,31500.0,BIO,INSECT,,,BUENO,G018_20220415_063000.WAV,G018_20220415_063000.txt,G018
742,45.112739671,47.143989494,11234.043,50042.553,30750.0,BIO,INSECT,,,BUENO,G018_20220415_063000.WAV,G018_20220415_063000.txt,G018
743,4.566473592,9.999999132,6443.061,7248.444,7125.0,BIO,INSECT,,,BUENO,G018_20220415_173000.WAV,G018_20220415_173000.txt,G018
744,27.803465795,29.190748911,4257.023,25427.08,18000.0,BIO,INSECT,,,BUENO,G018_20220415_173000.WAV,G018_20220415_173000.txt,G018
745,0.0,59.999994792,2070.984,40848.731,19125.0,INDETE,,,,,G018_20220415_173000.WAV,G018_20220415_173000.txt,G018
746,0.0,59.999994792,10494.915,18874.576,13875.0,BIO,INSECT,,,BUENO,G019_20220327_193000.WAV,G019_20220327_193000.txt,G019
747,0.0,59.999994792,0.0,569.492,0.0,INDETE,,,,,G019_20220327_193000.WAV,G019_20220327_193000.txt,G019
748,0.0,59.999994792,4393.22,4962.712,4875.0,BIO,INSECT,,,BUENO,G019_20220327_193000.WAV,G019_20220327_193000.txt,G019
749,0.0,59.999994792,6264.407,6833.898,6750.0,BIO,INSECT,,,BUENO,G019_20220327_193000.WAV,G019_20220327_193000.txt,G019
750,0.0,59.999994792,3498.305,3986.441,3750.0,BIO,INSECT,,,BUENO,G019_20220327_193000.WAV,G019_20220327_193000.txt,G019
751,0.0,59.999994792,0.0,41003.39,4125.0,GEO,LLUVIA,,,,G019_20220401_060000.WAV,G019_20220401_060000.txt,G019
752,0.0,59.999994792,0.0,1545.763,375.0,,FLUAGU,,,,G019_20220403_200000.WAV,G019_20220403_200000.txt,G019
753,0.0,59.999994792,3661.017,4393.22,4125.0,BIO,INSECT,,,BUENO,G019_20220403_200000.WAV,G019_20220403_200000.txt,G019
754,1.502890043,59.999994792,6833.898,7403.39,7125.0,BIO,INSECT,,,BUENO,G019_20220403_200000.WAV,G019_20220403_200000.txt,G019
755,40.40462077,45.953753236,8216.949,8705.085,8250.0,BIO,INSECT,,,BUENO,G019_20220403_200000.WAV,G019_20220403_200000.txt,G019
756,0.0,59.999994792,6264.407,6752.542,6750.0,BIO,INSECT,,,BUENO,G019_20220403_200000.WAV,G019_20220403_200000.txt,G019
757,0.0,59.999994792,4718.644,5125.424,4875.0,BIO,INSECT,,,BUENO,G019_20220403_200000.WAV,G019_20220403_200000.txt,G019
758,47.976874448,59.999994792,8135.593,8623.729,8250.0,BIO,INSECT,,,BUENO,G019_20220403_200000.WAV,G019_20220403_200000.txt,G019
759,2.69309566,4.480950718,15000.0,27333.333,19875.0,BIO,MURCIE,,,MUYMAL,G019_20220403_200000.WAV,G019_20220403_200000.txt,G019
760,0.0,59.999994792,0.0,48813.559,3375.0,GEO,LLUVIA,,,,G019_20220419_053000.WAV,G019_20220419_053000.txt,G019
761,0.0,59.999994792,569.492,1138.983,1125.0,BIO,AVEVOC,,,BUENO,G019_20220419_053000.WAV,G019_20220419_053000.txt,G019
762,9.075143721,11.213871859,2359.322,3091.525,3000.0,BIO,AVEVOC,,,BUENO,G019_20220419_053000.WAV,G019_20220419_053000.txt,G019
763,19.01733939,25.606934193,2033.898,4393.22,3000.0,BIO,AVEVOC,,,BUENO,G019_20220419_053000.WAV,G019_20220419_053000.txt,G019
764,14.624276187,17.687859736,2033.898,2603.39,2250.0,BIO,AVEVOC,,,BUENO,G019_20220419_053000.WAV,G019_20220419_053000.txt,G019
765,0.809248485,8.901733331,1871.186,4067.797,3375.0,BIO,AVEVOC,,,BUENO,G019_20220419_053000.WAV,G019_20220419_053000.txt,G019
766,0.0,59.999994792,5532.203,8379.661,7125.0,BIO,INDETE,,,REGULA,G019_20220419_053000.WAV,G019_20220419_053000.txt,G019
767,56.242769684,59.999994792,3498.305,5938.983,5250.0,BIO,HERPET,,,BUENO,G019_20220422_063000.WAV,G019_20220422_063000.txt,G019
768,0.0,59.999994792,488.136,1952.542,1500.0,BIO,AVEVOC,CROMAJ,,BUENO,G019_20220422_063000.WAV,G019_20220422_063000.txt,G019
769,1.213872727,59.999994792,2928.814,8054.237,6750.0,BIO,HERPET,,,BUENO,G019_20220422_063000.WAV,G019_20220422_063000.txt,G019
770,11.445085712,59.999994792,8298.305,9518.644,9000.0,BIO,INSECT,,,BUENO,G019_20220422_063000.WAV,G019_20220422_063000.txt,G019
771,0.0,59.999994792,488.136,1952.542,1500.0,BIO,AVEVOC,CROMAJ,,BUENO,G019_20220422_173000.WAV,G019_20220422_173000.txt,G019
772,3.526011255,6.820808656,732.203,12284.746,1875.0,BIO,AVEVOC,CROMAJ,,BUENO,G019_20220422_173000.WAV,G019_20220422_173000.txt,G019
773,38.843927264,59.653174013,3416.949,4311.864,3750.0,BIO,INSECT,,,BUENO,G019_20220422_173000.WAV,G019_20220422_173000.txt,G019
774,0.0,59.999994792,3416.949,3905.085,3750.0,BIO,INSECT,,,BUENO,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
775,0.0,24.855489172,8054.237,8542.373,8250.0,BIO,INSECT,,,BUENO,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
776,0.0,59.999994792,6996.61,7403.39,7125.0,BIO,INSECT,,,BUENO,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
777,0.0,59.999994792,5206.78,5694.915,5250.0,BIO,INSECT,,,BUENO,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
778,0.0,59.999994792,4230.508,5288.136,5250.0,BIO,INSECT,,,BUENO,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
779,0.0,59.999994792,2766.102,3416.949,3375.0,BIO,INSECT,,,BUENO,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
780,19.595374022,25.144506488,12366.102,13016.949,12750.0,BIO,INSECT,,,BUENO,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
781,0.0,59.999994792,6345.763,7159.322,7125.0,BIO,INSECT,,,BUENO,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
782,10.809247617,11.156068396,9844.068,20583.051,15000.0,BIO,INSECT,,,BUENO,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
783,18.670518611,18.901732463,9518.644,22616.949,15375.0,BIO,INSECT,,,BUENO,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
784,35.375719473,35.491326399,9762.712,20176.271,15375.0,BIO,INSECT,,,BUENO,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
785,50.809244144,51.156064924,10576.271,20664.407,15375.0,BIO,INSECT,,,BUENO,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
786,46.647394795,59.999994792,8054.237,8461.017,8250.0,BIO,INSECT,,,BUENO,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
787,0.632102218,5.351916388,34362.321,44362.321,37500.0,BIO,INSECT,,,BUENO,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
788,30.479400889,30.983662209,24234.115,31311.038,27000.0,,INDETE,,,,G020_20220326_193000.WAV,G020_20220326_193000.txt,G020
789,3.294797402,59.999994792,7240.678,9518.644,7875.0,BIO,AVEVOC,,,BUENO,G020_20220331_060000.WAV,G020_20220331_060000.txt,G020
790,0.0,59.999994792,5044.068,6427.119,6000.0,BIO,AVEVOC,,,BUENO,G020_20220331_060000.WAV,G020_20220331_060000.txt,G020
791,0.0,59.999994792,3010.169,3579.661,3375.0,BIO,INSECT,,,BUENO,G020_20220331_060000.WAV,G020_20220331_060000.txt,G020
792,53.98843462,55.26011081,732.203,2359.322,1500.0,BIO,AVEVOC,PSITTA,,BUENO,G020_20220331_060000.WAV,G020_20220331_060000.txt,G020
793,0.404624242,56.011555832,16271.186,19850.847,19125.0,BIO,INSECT,,,BUENO,G020_20220331_060000.WAV,G020_20220331_060000.txt,G020
794,10.635837227,16.589593936,14562.712,30271.287,22125.0,BIO,INSECT,,,BUENO,G020_20220331_060000.WAV,G020_20220331_060000.txt,G020
795,37.225430295,39.13294458,16677.966,32061.118,22875.0,BIO,INSECT,,,BUENO,G020_20220331_060000.WAV,G020_20220331_060000.txt,G020
796,43.236990466,49.364157565,15376.271,31166.202,21375.0,BIO,INSECT,,,BUENO,G020_20220331_060000.WAV,G020_20220331_060000.txt,G020
797,55.953752368,59.999994792,17166.102,32305.185,22500.0,BIO,INSECT,,,BUENO,G020_20220331_060000.WAV,G020_20220331_060000.txt,G020
798,0.0,59.999994792,3254.237,3986.441,3750.0,BIO,INSECT,,,BUENO,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
799,0.0,59.999994792,4637.288,5694.915,5250.0,BIO,INSECT,,,BUENO,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
800,0.0,59.999994792,5857.627,6183.051,6000.0,BIO,INSECT,,,BUENO,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
801,0.0,59.999994792,6345.763,7159.322,7125.0,BIO,INSECT,,,BUENO,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
802,0.0,59.999994792,7077.966,7566.102,7500.0,BIO,INSECT,,,BUENO,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
803,5.606935929,5.838149782,10738.983,19118.644,15750.0,BIO,INSECT,,,BUENO,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
804,19.826587874,19.999998264,10657.627,18793.22,15375.0,BIO,INSECT,,,BUENO,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
805,37.803464927,38.092482242,11308.475,18874.576,15000.0,BIO,INSECT,,,BUENO,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
806,46.647394795,46.878608647,10332.203,18630.508,14625.0,BIO,INSECT,,,BUENO,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
807,50.404619902,50.751440681,10983.051,20908.475,16500.0,BIO,INSECT,,,BUENO,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
808,51.734099555,51.907509945,10983.051,19688.136,15000.0,BIO,INSECT,,,BUENO,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
809,56.878607779,57.109821632,10983.051,21233.898,15750.0,BIO,INSECT,,,BUENO,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
810,37.919071853,59.999994792,2847.458,3254.237,3000.0,BIO,INSECT,,,BUENO,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
811,57.572249338,59.999994792,0.0,1383.051,375.0,INDETE,,,,,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
812,0.175772267,45.881583751,16549.805,23001.424,19125.0,,INDETE,,,BUENO,G020_20220402_200000.WAV,G020_20220402_200000.txt,G020
813,0.0,59.999994792,0.0,30834.65,6375.0,GEO,LLUVIA,,,,G020_20220418_053000.WAV,G020_20220418_053000.txt,G020
814,0.289017316,3.699421644,21860.386,23586.206,22875.0,BIO,MURCIE,,,MALO,G020_20220418_053000.WAV,G020_20220418_053000.txt,G020
815,0.0,59.999994792,6020.339,6427.119,6375.0,BIO,INSECT,,,BUENO,G020_20220418_053000.WAV,G020_20220418_053000.txt,G020
816,0.0,59.999994792,2928.814,3661.017,3375.0,BIO,INSECT,,,BUENO,G020_20220418_053000.WAV,G020_20220418_053000.txt,G020
817,19.266339055,22.341622879,30302.594,38375.969,33000.0,BIO,MURCIE,,BUSQUE,MUYMAL,G020_20220418_053000.WAV,G020_20220418_053000.txt,G020
818,0.0,59.999994792,0.0,42955.932,4875.0,GEO,LLUVIA,,,,G020_20220421_063000.WAV,G020_20220421_063000.txt,G020
819,0.0,59.999994792,4947.35,6212.952,5625.0,BIO,INSECT,,,BUENO,G020_20220421_063000.WAV,G020_20220421_063000.txt,G020
820,0.0,59.999994792,0.0,650.847,0.0,ANT,TRAMOT,,,,G020_20220421_173000.WAV,G020_20220421_173000.txt,G020
821,0.0,59.999994792,3172.881,3905.085,3750.0,BIO,INSECT,,,BUENO,G020_20220421_173000.WAV,G020_20220421_173000.txt,G020
822,0.0,59.999994792,4962.712,6264.407,5625.0,BIO,INSECT,,,BUENO,G020_20220421_173000.WAV,G020_20220421_173000.txt,G020
823,0.0,11.734103028,6996.61,7647.458,7125.0,BIO,INSECT,,,BUENO,G020_20220421_173000.WAV,G020_20220421_173000.txt,G020
824,7.572253678,7.861270994,9111.864,19118.644,15750.0,BIO,INSECT,,,BUENO,G020_20220421_173000.WAV,G020_20220421_173000.txt,G020
825,16.820807788,17.052021641,9518.644,18549.153,15000.0,BIO,INSECT,,,BUENO,G020_20220421_173000.WAV,G020_20220421_173000.txt,G020
826,28.323696963,28.612714279,10169.492,19037.288,15375.0,BIO,INSECT,,,BUENO,G020_20220421_173000.WAV,G020_20220421_173000.txt,G020
827,3.005780086,36.127164494,6427.119,6915.254,6750.0,BIO,INSECT,,,BUENO,G020_20220421_173000.WAV,G020_20220421_173000.txt,G020
828,48.55490908,59.999994792,6589.831,7566.102,7125.0,BIO,INSECT,,,BUENO,G020_20220421_173000.WAV,G020_20220421_173000.txt,G020
829,43.005776614,59.999994792,6264.407,6752.542,6750.0,BIO,INSECT,,,BUENO,G020_20220421_173000.WAV,G020_20220421_173000.txt,G020
830,11.040461469,17.39884242,0.0,2847.458,375.0,PULSOS,,,,,G021_20220319_193000.WAV,G021_20220319_193000.txt,G021
831,0.0,59.999994792,5206.78,6101.695,5625.0,BIO,INSECT,,,BUENO,G021_20220319_193000.WAV,G021_20220319_193000.txt,G021
832,0.0,59.999994792,7322.034,7810.169,7500.0,BIO,INSECT,,,BUENO,G021_20220319_193000.WAV,G021_20220319_193000.txt,G021
833,0.0,59.999994792,3172.881,3905.085,3750.0,BIO,INSECT,,,BUENO,G021_20220319_193000.WAV,G021_20220319_193000.txt,G021
834,1.619318041,37.95454216,18666.667,29333.333,24000.0,BIO,INSECT,,,BUENO,G021_20220319_193000.WAV,G021_20220319_193000.txt,G021
835,45.375718604,47.919070985,14644.068,31566.102,23625.0,BIO,INSECT,,,BUENO,G021_20220324_060000.WAV,G021_20220324_060000.txt,G021
836,7.514450215,59.999994792,1057.627,1708.475,1125.0,BIO,AVEVOC,THAMNO,,BUENO,G021_20220324_060000.WAV,G021_20220324_060000.txt,G021
837,9.537571426,10.635837227,488.136,2522.034,1125.0,BIO,AVEVOC,PHEFAS,,MUYBUE,G021_20220324_060000.WAV,G021_20220324_060000.txt,G021
838,22.947974887,23.872830298,650.847,2766.102,1500.0,BIO,AVEVOC,PHEFAS,,MUYBUE,G021_20220324_060000.WAV,G021_20220324_060000.txt,G021
839,34.797684841,35.722540252,569.492,2766.102,1500.0,BIO,AVEVOC,PHEFAS,,MUYBUE,G021_20220324_060000.WAV,G021_20220324_060000.txt,G021
840,49.248550638,50.231209512,650.847,2766.102,1500.0,BIO,AVEVOC,PHEFAS,,MUYBUE,G021_20220324_060000.WAV,G021_20220324_060000.txt,G021
841,35.549129862,58.208087433,2847.458,3498.305,3375.0,BIO,INSECT,,,BUENO,G021_20220324_060000.WAV,G021_20220324_060000.txt,G021
842,22.774564497,31.965315144,6020.339,6508.475,6375.0,BIO,INSECT,,,BUENO,G021_20220324_060000.WAV,G021_20220324_060000.txt,G021
843,0.0,59.999994792,6101.695,6671.186,6375.0,BIO,INSECT,,,BUENO,G021_20220324_060000.WAV,G021_20220324_060000.txt,G021
844,50.751440681,59.999994792,5857.627,6589.831,6375.0,BIO,INSECT,,,BUENO,G021_20220324_060000.WAV,G021_20220324_060000.txt,G021
845,4.739883982,12.832368828,5857.627,6508.475,6375.0,BIO,INSECT,,,BUENO,G021_20220324_060000.WAV,G021_20220324_060000.txt,G021
846,0.0,59.999994792,3172.881,3661.017,3375.0,BIO,INSECT,,,BUENO,G021_20220324_060000.WAV,G021_20220324_060000.txt,G021
847,0.0,54.104041546,0.0,2766.102,750.0,BIO,HERPET,,,MALO,G021_20220326_200000.WAV,G021_20220326_200000.txt,G021
848,0.0,59.999994792,2928.814,3823.729,3375.0,BIO,INSECT,,,BUENO,G021_20220326_200000.WAV,G021_20220326_200000.txt,G021
849,0.0,59.999994792,3823.729,4555.932,4125.0,BIO,INSECT,,,BUENO,G021_20220326_200000.WAV,G021_20220326_200000.txt,G021
850,0.0,59.999994792,5044.068,5694.915,5250.0,BIO,INSECT,,,BUENO,G021_20220326_200000.WAV,G021_20220326_200000.txt,G021
851,0.0,59.999994792,6589.831,7403.39,7125.0,BIO,INSECT,,,BUENO,G021_20220326_200000.WAV,G021_20220326_200000.txt,G021
